 Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism,E71
 Maple-syrup-urine disease,E71.0
 Other disorders of branched-chain amino-acid metabolism,E71.1
 Branched-chain organic acidurias,E71.11
 Isovaleric acidemia,E71.110
 3-methylglutaconic aciduria,E71.111
 Other branched-chain organic acidurias E71.12 Disorders of propionate metabolism,E71.118
 Methylmalonic acidemia,E71.120
 Propionic acidemia,E71.121
 Other disorders of propionate metabolism,E71.128
 Other disorders of branched-chain amino-acid metabolism,E71.19
" Disorder of branched-chain amino-acid metabolism, unspecified",E71.2
 Disorders of fatty-acid metabolism,E71.3
" Disorder of fatty-acid metabolism, unspecified",E71.30
 Disorders of fatty-acid oxidation,E71.31
 Long chain/very long chain acyl CoA dehydrogenase deficiency,E71.310
 Medium chain acyl CoA dehydrogenase deficiency,E71.311
 Short chain acyl CoA dehydrogenase deficiency,E71.312
 Muscle carnitine palmitoyltransferase deficiency,E71.314
 Other disorders of fatty-acid oxidation,E71.318
 Disorders of ketone metabolism,E71.32
 Other disorders of fatty-acid metabolism E71.4 Disorders of carnitine metabolism,E71.39
" Disorder of carnitine metabolism, unspecified",E71.40
 Primary carnitine deficiency,E71.41
 Carnitine deficiency due to inborn errors of metabolism,E71.42
 Iatrogenic carnitine deficiency,E71.43
 Other secondary carnitine deficiency,E71.44
 Ruvalcaba-Myhre-Smith syndrome E71.448 Other secondary carnitine deficiency,E71.440
 Peroxisomal disorders,E71.5
" Peroxisomal disorder, unspecified",E71.50
 Disorders of peroxisome biogenesis,E71.51
 Zellweger syndrome,E71.510
 Neonatal adrenoleukodystrophy,E71.511
 Other disorders of peroxisome biogenesis,E71.518
 X-linked adrenoleukodystrophy,E71.52
 Childhood cerebral X-linked adrenoleukodystrophy,E71.520
 Adolescent X-linked adrenoleukodystrophy,E71.521
 Adrenomyeloneuropathy,E71.522
 Other X-linked adrenoleukodystrophy,E71.528
" X-linked adrenoleukodystrophy, unspecified type",E71.529
 Other group 2 peroxisomal disorders,E71.53
 Other peroxisomal disorders,E71.54
 Rhizomelic chondrodysplasia punctata Excludes1: chondrodysplasia punctata NOS (Q77.3),E71.540
 Other group 3 peroxisomal disorders,E71.542
 Other peroxisomal disorders,E71.548
 Other disorders of amino-acid metabolism,E72
 Disorders of amino-acid transport,E72.0
" Disorders of amino-acid transport, unspecified",E72.00
 Cystinuria,E72.01
 Hartnup's disease,E72.02
 Lowe's syndrome,E72.03
 Cystinosis,E72.04
 Other disorders of amino-acid transport,E72.09
 Disorders of sulfur-bearing amino-acid metabolism,E72.1
" Disorders of sulfur-bearing amino-acid metabolism, unspecified",E72.10
 Homocystinuria,E72.11
 Methylenetetrahydrofolate reductase deficiency,E72.12
 Other disorders of sulfur-bearing amino-acid metabolism,E72.19
 Disorders of urea cycle metabolism,E72.2
" Disorder of urea cycle metabolism, unspecified",E72.20
 Argininemia,E72.21
 Arginosuccinic aciduria,E72.22
 Citrullinemia,E72.23
 Other disorders of urea cycle metabolism,E72.29
 Disorders of lysine and hydroxylysine metabolism,E72.3
 Disorders of ornithine metabolism,E72.4
 Disorders of glycine metabolism,E72.5
" Disorder of glycine metabolism, unspecified",E72.50
 Non-ketotic hyperglycinemia,E72.51
 Trimethylaminuria,E72.52
 Hyperoxaluria,E72.53
 Other disorders of glycine metabolism,E72.59
 Other specified disorders of amino-acid metabolism,E72.8
" Disorder of amino-acid metabolism, unspecified",E72.9
 Lactose intolerance,E73
 Congenital lactase deficiency E73.1 Secondary lactase deficiency E73.8 Other lactose intolerance,E73.0
" Lactose intolerance, unspecified",E73.9
 Other disorders of carbohydrate metabolism,E74
 Glycogen storage disease,E74.0
" Glycogen storage disease, unspecified",E74.00
 von Gierke disease,E74.01
 Pompe disease,E74.02
 Cori disease,E74.03
 Other glycogen storage disease,E74.09
 Disorders of fructose metabolism,E74.1
" Disorder of fructose metabolism, unspecified",E74.10
 Essential fructosuria,E74.11
 Hereditary fructose intolerance,E74.12
 Other disorders of fructose metabolism,E74.19
 Disorders of galactose metabolism,E74.2
" Disorders of galactose metabolism, unspecified",E74.20
 Galactosemia,E74.21
 Other disorders of galactose metabolism,E74.29
 Other disorders of intestinal carbohydrate absorption Excludes2: lactose intolerance (E73.-),E74.3
 Sucrase-isomaltase deficiency,E74.31
 Other disorders of intestinal carbohydrate absorption,E74.39
 Disorders of pyruvate metabolism and gluconeogenesis,E74.4
 Other specified disorders of carbohydrate metabolism,E74.8
" Disorder of carbohydrate metabolism, unspecified",E74.9
 Disorders of sphingolipid metabolism and other lipid storage disorders,E75
 GM2 gangliosidosis,E75.0
" GM2 gangliosidosis, unspecified",E75.00
 Sandhoff disease,E75.01
 Tay-Sachs disease,E75.02
 Other GM2 gangliosidosis,E75.09
 Other and unspecified gangliosidosis,E75.1
 Unspecified gangliosidosis,E75.10
 Mucolipidosis IV,E75.11
 Other gangliosidosis,E75.19
 Other sphingolipidosis,E75.2
 Fabry (-Anderson) disease,E75.21
 Gaucher disease,E75.22
 Krabbe disease,E75.23
 Niemann-Pick disease,E75.24
 Niemann-Pick disease type A,E75.240
 Niemann-Pick disease type B,E75.241
 Niemann-Pick disease type C,E75.242
 Niemann-Pick disease type D,E75.243
 Other Niemann-Pick disease,E75.248
" Niemann-Pick disease, unspecified",E75.249
 Metachromatic leukodystrophy,E75.25
 Other sphingolipidosis,E75.29
" Sphingolipidosis, unspecified",E75.3
 Neuronal ceroid lipofuscinosis,E75.4
 Other lipid storage disorders,E75.5
" Lipid storage disorder, unspecified",E75.6
 Disorders of glycosaminoglycan metabolism,E76
" Mucopolysaccharidosis, type I",E76.0
 Hurler's syndrome,E76.01
 Hurler-Scheie syndrome,E76.02
 Scheie's syndrome,E76.03
" Mucopolysaccharidosis, type II",E76.1
 Other mucopolysaccharidoses,E76.2
 Morquio mucopolysaccharidoses,E76.21
 Morquio B mucopolysaccharidoses,E76.211
" Morquio mucopolysaccharidoses, unspecified",E76.219
 Sanfilippo mucopolysaccharidoses,E76.22
 Other mucopolysaccharidoses,E76.29
" Mucopolysaccharidosis, unspecified",E76.3
 Other disorders of glucosaminoglycan metabolism,E76.8
" Glucosaminoglycan metabolism disorder, unspecified",E76.9
 Disorders of glycoprotein metabolism,E77
 Defects in post-translational modification of lysosomal enzymes,E77.0
 Defects in glycoprotein degradation,E77.1
 Other disorders of glycoprotein metabolism,E77.8
" Disorder of glycoprotein metabolism, unspecified",E77.9
 Disorders of lipoprotein metabolism and other lipidemias,E78
 Pure hypercholesterolemia,E78.0
 Pure hyperglyceridemia,E78.1
 Hyperchylomicronemia,E78.3
 Other hyperlipidemia,E78.4
" Hyperlipidemia, unspecified",E78.5
 Lipoprotein deficiency,E78.6
 Disorders of bile acid and cholesterol metabolism Excludes1: Niemann-Pick disease type C (E75.242),E78.7
" Disorder of bile acid and cholesterol metabolism, unspecified",E78.70
 Barth syndrome,E78.71
 Smith-Lemli-Opitz syndrome,E78.72
 Other disorders of bile acid and cholesterol metabolism,E78.79
 Other disorders of lipoprotein metabolism E78.81 Lipoid dermatoarthritis,E78.8
 Other lipoprotein metabolism disorders,E78.89
" Disorder of lipoprotein metabolism, unspecified E79 Disorders of purine and pyrimidine metabolism",E78.9
 Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,E79.0
 Lesch-Nyhan syndrome,E79.1
 Myoadenylate deaminase deficiency,E79.2
 Other disorders of purine and pyrimidine metabolism,E79.8
" Disorder of purine and pyrimidine metabolism, unspecified",E79.9
 Disorders of porphyrin and bilirubin metabolism,E80
 Hereditary erythropoietic porphyria,E80.0
 Porphyria cutanea tarda,E80.1
 Other and unspecified porphyria,E80.2
 Unspecified porphyria,E80.20
 Acute intermittent (hepatic) porphyria,E80.21
 Other porphyria,E80.29
 Defects of catalase and peroxidase,E80.3
 Gilbert syndrome,E80.4
 Crigler-Najjar syndrome,E80.5
 Other disorders of bilirubin metabolism,E80.6
" Disorder of bilirubin metabolism, unspecified",E80.7
 Disorders of mineral metabolism,E83
 Disorders of copper metabolism,E83.0
" Disorder of copper metabolism, unspecified",E83.00
 Wilson's disease,E83.01
 Other disorders of copper metabolism,E83.09
 Disorders of iron metabolism Excludes1: iron deficiency anemia (D50.-),E83.1
" Disorder of iron metabolism, unspecified",E83.10
 Hemochromatosis,E83.11
 Hereditary hemochromatosis,E83.110
 Other hemochromatosis,E83.118
" Hemochromatosis, unspecified",E83.119
 Other disorders of iron metabolism,E83.19
 Disorders of zinc metabolism,E83.2
 Disorders of phosphorus metabolism and phosphatases Excludes1: adult osteomalacia (M83.-),E83.3
" Disorder of phosphorus metabolism, unspecified",E83.30
 Familial hypophosphatemia,E83.31
 Hereditary vitamin D-dependent rickets (type 1) (type 2),E83.32
 Other disorders of phosphorus metabolism,E83.39
 Disorders of magnesium metabolism,E83.4
" Disorders of magnesium metabolism, unspecified",E83.40
 Hypermagnesemia,E83.41
 Hypomagnesemia,E83.42
 Other disorders of magnesium metabolism,E83.49
 Disorders of calcium metabolism,E83.5
 Unspecified disorder of calcium metabolism,E83.50
 Hypocalcemia,E83.51
 Hypercalcemia,E83.52
 Other disorders of calcium metabolism,E83.59
 Other disorders of mineral metabolism,E83.8
 Hungry bone syndrome,E83.81
 Other disorders of mineral metabolism,E83.89
" Disorder of mineral metabolism, unspecified",E83.9
 Cystic,E84
 Cystic fibrosis with intestinal manifestations E84.11 Meconium ileus in cystic fibrosis,E84.1
 Cystic fibrosis with other manifestations,E84.8
" Cystic fibrosis, unspecified",E84.9
 Amyloidosis,E85
 Non-neuropathic heredofamilial amyloidosis,E85.0
 Neuropathic heredofamilial amyloidosis,E85.1
" Heredofamilial amyloidosis, unspecified",E85.2
 Secondary systemic amyloidosis,E85.3
 Organ-limited amyloidosis,E85.4
 Other amyloidosis,E85.8
" Amyloidosis, unspecified",E85.9
 Volume depletion,E86
 Dehydration,E86.0
 Hypovolemia,E86.1
" Volume depletion, unspecified",E86.9
" Other disorders of fluid, electrolyte and acid-base balance",E87
 Hyperosmolality and hypernatremia,E87.0
 Hypo-osmolality and hyponatremia,E87.1
 Acidosis,E87.2
 Alkalosis,E87.3
 Mixed disorder of acid-base balance,E87.4
 Hyperkalemia,E87.5
 Hypokalemia,E87.6
 Fluid overload,E87.7
" Fluid overload, unspecified",E87.70
 Transfusion associated circulatory overload,E87.71
 Other fluid overload,E87.79
" Other disorders of electrolyte and fluid balance, not elsewhere classified",E87.8
" Disorders of plasma-protein metabolism, not elsewhere classified",E88.0
 Alpha-1-antitrypsin deficiency,E88.01
" Other disorders of plasma-protein metabolism, not elsewhere classified",E88.09
" Lipodystrophy, not elsewhere classified",E88.1
" Lipomatosis, not elsewhere classified",E88.2
 Tumor lysis syndrome,E88.3
 Mitochondrial metabolism disorders,E88.4
" Mitochondrial metabolism disorder, unspecified",E88.40
 MELAS syndrome,E88.41
 MERRF syndrome,E88.42
 Other mitochondrial metabolism disorders E88.8 Other specified metabolic disorders,E88.49
 Metabolic syndrome,E88.81
 Other specified metabolic disorders,E88.89
" Metabolic disorder, unspecified",E88.9
 Postprocedural hypothyroidism,E89.0
 Postprocedural hypoinsulinemia,E89.1
 Postprocedural hypoparathyroidism,E89.2
 Postprocedural hypopituitarism,E89.3
 Postprocedural ovarian failure,E89.4
 Asymptomatic postprocedural ovarian failure,E89.40
 Symptomatic postprocedural ovarian failure,E89.41
 Postprocedural testicular hypofunction,E89.5
 Other postprocedural endocrine and metabolic complications and disorders,E89.8
 Postprocedural hemorrhage and hematoma of an endocrine system organ or structure following a procedure,E89.81
 Postprocedural hemorrhage and hematoma of an endocrine system organ or structure following an endocrine system procedure,E89.810
 Postprocedural hemorrhage and hematoma of an endocrine system organ or structure following other procedure,E89.811
" Other postprocedural endocrine and metabolic complications and disorders Use additional code, if applicable, to further specify disorder",E89.89
-F09 Mental disorders due to known physiological conditions,F01
-F19 Mental and behavioral disorders due to psychoactive substance use,F10
"-F29 Schizophrenia, schizotypal, delusional, and other non-mood psychotic disorders",F20
-F39 Mood [affective] disorders,F30
"-F48 Anxiety, dissociative, stress-related, somatoform and other nonpsychotic mental disorders F50-F59 Behavioral syndromes associated with physiological disturbances and physical factors F60-F69 Disorders of adult personality and behavior",F40
-F79 Intellectual disabilities,F70
-F89 Pervasive and specific developmental disorders,F80
-F98 Behavioral and emotional disorders with onset usually occurring in childhood and adolescence F99 Unspecified mental disorder,F90
 Vascular dementia,F01
 Vascular dementia,F01.5
 Vascular dementia without behavioral disturbance,F01.50
 Vascular dementia with behavioral disturbance,F01.51
 Dementia in other diseases classified elsewhere,F02
 Dementia in other diseases classified elsewhere,F02.8
 Dementia in other diseases classified elsewhere without behavioral disturbance,F02.80
 Dementia in other diseases classified elsewhere with behavioral disturbance,F02.81
 Unspecified dementia,F03
 Unspecified dementia,F03.9
 Unspecified dementia without behavioral disturbance,F03.90
 Unspecified dementia with behavioral disturbance,F03.91
 Amnestic disorder due to known physiological condition,F04
 Delirium due to known physiological condition,F05
 Other mental disorders due to known physiological condition,F06
